id,signalId,symbol,side,status,limitOrderState,limitOrderPrice,limitPlacedAt,limitFilledAt,pairOrderId,entryPrice,stopLoss,initialStop,currentStop,tpLadder,depositAtEntryUsd,riskUsd,positionSizeUsd,positionUnits,leverage,marginUsd,closes,realizedR,realizedPnlUsd,feesPaidUsd,slipPaidUsd,netPnlUsd,feesRoundTripPct,feeTakerPct,feeMakerPct,slipTakerPct,autoTrailingSL,lastPriceCheck,lastPriceCheckAt,openedAt,closedAt,expiresAt
37,0,SEIUSDT,BUY,CANCELLED,CANCELLED_OTHER_SIDE,0.07608,2026-05-11 03:00:07.991,,38,0.07608,0.07312,0.07312,0.07312,"[0.07903999999999999, 0.08199999999999998, 0.08495999999999997]",0,0,0,0,,,[],0,0,0,0,0,0.07,0.05,0.02,0.03,t,,,2026-05-11 03:00:07.991,2026-05-11 03:09:35.214,
38,0,SEIUSDT,SELL,SL_HIT,FILLED,0.07312,2026-05-11 03:00:07.991,2026-05-11 03:09:35.214,37,0.07312,0.07608,0.07608,0.07608,"[0.07016000000000001, 0.06720000000000002, 0.06424000000000003]",302.3254153710494,6.046508307420988,149.3650971076433,2042.739293047638,9.881081081081113,15.11627076855247,"[{""pnlR"": -1.007710810810808, ""price"": 0.07610282399999999, ""pnlUsd"": -6.093131789045489, ""reason"": ""SL"", ""percent"": 100, ""closedAt"": ""2026-05-11T05:53:05.363Z""}]",-1.007710810810808,-6.093131789045489,0.1076021338698731,0.04662348162450038,-6.200733922915362,0.07,0.05,0.02,0.03,t,0.07608,2026-05-11 05:49:59.999,2026-05-11 03:09:35.214,2026-05-11 05:53:05.502,
39,0,MUSDT,BUY,CANCELLED,CANCELLED_OTHER_SIDE,3.34,2026-05-11 03:00:08.794,,40,3.34,3.3043,3.3043,3.3043,"[3.3757, 3.4114, 3.447099999999999]",0,0,0,0,,,[],0,0,0,0,0,0.07,0.05,0.02,0.03,t,,,2026-05-11 03:00:08.794,2026-05-11 04:13:49.844,
40,0,MUSDT,SELL,SL_HIT,FILLED,3.3043,2026-05-11 03:00:08.794,2026-05-11 04:13:49.844,39,3.3043,3.34,3.34,3.34,"[3.2686, 3.2329, 3.1972]",295.1661067499093,5.903322134998186,546.3962837723976,165.3591634453281,25,21.8558513508959,"[{""pnlR"": -1.028067226890749, ""price"": 3.341002, ""pnlUsd"": -6.069012016770361, ""reason"": ""SL"", ""percent"": 100, ""closedAt"": ""2026-05-11T05:57:45.833Z""}]",-1.028067226890749,-6.069012016770361,0.3855119046490635,0.1656898817721733,-6.454523921419424,0.07,0.05,0.02,0.03,t,3.3426,2026-05-11 05:54:59.999,2026-05-11 04:13:49.844,2026-05-11 05:57:46.188,
41,0,LDOUSDT,BUY,CANCELLED,CANCELLED_OTHER_SIDE,0.415,2026-05-11 03:00:09.606,,42,0.415,0.4042,0.4042,0.4042,"[0.4258, 0.4365999999999999, 0.4473999999999999]",0,0,0,0,,,[],0,0,0,0,0,0.07,0.05,0.02,0.03,t,,,2026-05-11 03:00:09.606,2026-05-11 03:07:30.187,
42,0,LDOUSDT,SELL,SL_HIT,FILLED,0.4042,2026-05-11 03:00:09.606,2026-05-11 03:07:30.187,41,0.4042,0.415,0.415,0.415,"[0.3934, 0.3826000000000001, 0.3718000000000001]",302.4102916976359,6.048205833952718,226.3597035262679,560.0190586993269,14.9703703703704,15.12051458488179,"[{""pnlR"": -1.011527777777775, ""price"": 0.4151245, ""pnlUsd"": -6.117928206760768, ""reason"": ""SL"", ""percent"": 100, ""closedAt"": ""2026-05-11T05:17:41.191Z""}]",-1.011527777777775,-6.117928206760768,0.1615107565717679,0.06972237280805044,-6.279438963332535,0.07,0.05,0.02,0.03,t,0.4156,2026-05-11 05:14:59.999,2026-05-11 03:07:30.187,2026-05-11 05:17:41.883,
43,0,DYDXUSDT,BUY,CANCELLED,CANCELLED_OTHER_SIDE,0.17111,2026-05-11 03:00:10.39,,44,0.17111,0.16674,0.16674,0.16674,"[0.17548, 0.17985, 0.1842200000000001]",0,0,0,0,,,[],0,0,0,0,0,0.07,0.05,0.02,0.03,t,,,2026-05-11 03:00:10.39,2026-05-11 03:15:00.41,
44,0,DYDXUSDT,SELL,CLOSED,FILLED,0.16674,2026-05-11 03:00:10.39,2026-05-11 03:15:00.41,43,0.16674,0.17111,0.17111,0.16674,"[0.16237, 0.158, 0.15363]",301.9474271917665,6.03894854383533,230.4197437526545,1381.910421930277,15.26224256292902,15.09737135958833,"[{""pnlR"": 0.5, ""price"": 0.16237, ""pnlUsd"": 3.019474271917664, ""reason"": ""TP1"", ""percent"": 50, ""closedAt"": ""2026-05-12T01:41:10.871Z""}, {""pnlR"": 0.404010526315789, ""price"": 0.163208948, ""pnlUsd"": 2.439798779588879, ""reason"": ""MANUAL"", ""percent"": 50, ""closedAt"": ""2026-05-12T10:40:34.280Z""}]",0.904010526315789,5.459273051506543,0.1249070648197819,0.03382087566631684,5.334365986686761,0.07,0.05,0.02,0.03,t,0.163208948,2026-05-12 10:40:34.28,2026-05-11 03:15:00.41,2026-05-12 10:40:34.28,
45,0,ZECUSDT,BUY,CANCELLED,CANCELLED_OTHER_SIDE,594.6,2026-05-11 03:00:11.191,,46,594.6,579.41,579.41,579.41,"[609.7900000000001, 624.9800000000001, 640.1700000000002]",0,0,0,0,,,[],0,0,0,0,0,0.07,0.05,0.02,0.03,t,,,2026-05-11 03:00:11.191,2026-05-11 03:36:30.661,
46,0,ZECUSDT,SELL,CLOSED,FILLED,579.41,2026-05-11 03:00:11.191,2026-05-11 03:36:30.661,45,579.41,594.6,594.6,564.2199999999999,"[564.2199999999999, 549.0299999999999, 533.8399999999998]",301.8180767122942,6.036361534245884,230.2520234731662,0.3973904894171075,15.25766951942061,15.09090383561471,"[{""pnlR"": 0.5, ""price"": 564.2199999999999, ""pnlUsd"": 3.018180767122942, ""reason"": ""TP1"", ""percent"": 50, ""closedAt"": ""2026-05-11T13:13:12.173Z""}, {""pnlR"": 0.6, ""price"": 549.0299999999999, ""pnlUsd"": 3.621816920547531, ""reason"": ""TP2"", ""percent"": 30, ""closedAt"": ""2026-05-11T14:51:43.574Z""}, {""pnlR"": 0.197771349572087, ""price"": 564.3892659999999, ""pnlUsd"": 1.193819367132842, ""reason"": ""SL"", ""percent"": 20, ""closedAt"": ""2026-05-11T17:17:34.814Z""}]",1.297771349572087,7.833817054803315,0.103991021576556,0.01345293971633469,7.729826033226759,0.07,0.05,0.02,0.03,t,564.28,2026-05-11 17:14:59.999,2026-05-11 03:36:30.661,2026-05-11 17:17:35.24,
